entry_id,entry_type,subsystem,surface,trigger_or_path,handler_or_component,code_evidence,coverage_note,updated_at
TG-HANDLER-113,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mode_pro'),mode_pro_start,portal_bot\bot.py:8422,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-114,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mode_simple'),mode_simple_start,portal_bot\bot.py:8438,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-115,aiogram_handler,Telegram bots,Main Telegram bot,"router.callback_query(F.data.in_({'simple_ios', 'simple_android', 'simple_pc', 'simple_win'}))",mode_simple_step2,portal_bot\bot.py:8455,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-116,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'simple_step3'),mode_simple_step3,portal_bot\bot.py:8492,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-117,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('bonus_offer_')),channel_bonus_offer,portal_bot\bot.py:8581,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-118,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('bonus_claim_')),channel_bonus_claim,portal_bot\bot.py:8590,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-119,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('bonus_skip_')),channel_bonus_skip,portal_bot\bot.py:8642,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-120,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'trial_direct'),trial_direct,portal_bot\bot.py:8651,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-121,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_tariff_')),admin_tariff_menu,portal_bot\bot.py:8736,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-122,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_gift_menu'),admin_gift_menu,portal_bot\bot.py:8765,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-123,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_giftcode_')),admin_giftcode_create_from_menu,portal_bot\bot.py:8795,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-124,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_set_')),admin_set_tariff,portal_bot\bot.py:8819,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-125,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_reset_')),admin_reset_traffic,portal_bot\bot.py:8878,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-126,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_del_')),admin_delete_user,portal_bot\bot.py:8892,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-127,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('buy_')),process_buy,portal_bot\bot.py:8945,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-128,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('pay_stars_')),process_buy_stars,portal_bot\bot.py:8974,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-129,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('pay_rub:')),process_buy_rub,portal_bot\bot.py:9056,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-130,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('pay_rub_')),process_buy_rub,portal_bot\bot.py:9056,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-131,aiogram_handler,Telegram bots,Main Telegram bot,router.message(F.content_type == ContentType.SUCCESSFUL_PAYMENT),payment_success,portal_bot\bot.py:9125,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-132,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('admin')),admin_stats,portal_bot\bot.py:9508,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-133,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('user')),admin_user_search,portal_bot\bot.py:9530,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-134,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_logs_')),admin_view_logs,portal_bot\bot.py:9614,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-135,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_profile_')),admin_back_to_profile,portal_bot\bot.py:9667,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-136,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_extend_')),admin_extend_prompt,portal_bot\bot.py:9723,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-137,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_ban_')),admin_toggle_ban,portal_bot\bot.py:9740,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-138,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('template')),template_command,portal_bot\bot.py:9764,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-139,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('promo')),promo_command,portal_bot\bot.py:10044,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-140,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('health')),health_check,portal_bot\bot.py:10149,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-141,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('reviews')),reviews_moderation,portal_bot\bot.py:10208,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-142,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('review_toggle_')),toggle_review_featured,portal_bot\bot.py:10251,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-143,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('review_delete_')),delete_review,portal_bot\bot.py:10280,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-144,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('sync')),sync_usernames,portal_bot\bot.py:10309,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-145,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('broadcast')),admin_broadcast,portal_bot\bot.py:10363,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-146,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('giftcode')),admin_giftcode,portal_bot\bot.py:10421,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-147,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('gift')),admin_gift,portal_bot\bot.py:10476,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-148,aiogram_handler,Telegram bots,Support bot,router.message(CommandStart()),start,portal_bot\helpbot.py:368,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-149,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data == 'hb_ticket_new'),ticket_new,portal_bot\helpbot.py:435,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-150,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data == 'hb_ticket_my'),ticket_my,portal_bot\helpbot.py:461,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-151,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data.startswith('hb_ticket_view_')),ticket_view,portal_bot\helpbot.py:498,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-152,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data.startswith('hb_ticket_reply_')),ticket_reply,portal_bot\helpbot.py:504,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-153,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data.startswith('hb_ticket_close_')),ticket_close,portal_bot\helpbot.py:534,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-154,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data.startswith('hb_ticket_reopen_')),ticket_reopen,portal_bot\helpbot.py:556,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-155,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data.startswith('hb_aiq_')),support_ai_quick_reply,portal_bot\helpbot.py:578,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-156,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data == 'hb_admin_queue'),admin_queue,portal_bot\helpbot.py:654,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-157,aiogram_handler,Telegram bots,Support bot,router.callback_query(F.data == 'hb_back_home'),back_home,portal_bot\helpbot.py:694,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-158,aiogram_handler,Telegram bots,Support bot,router.message(F.document),capture_ticket_attachment,portal_bot\helpbot.py:705,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-159,aiogram_handler,Telegram bots,Support bot,router.message(F.photo),capture_ticket_attachment,portal_bot\helpbot.py:705,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-160,aiogram_handler,Telegram bots,Support bot,router.message(F.video),capture_ticket_attachment,portal_bot\helpbot.py:705,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-161,aiogram_handler,Telegram bots,Support bot,router.message(F.text),capture_ticket_reply,portal_bot\helpbot.py:788,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-162,aiogram_handler,Telegram bots,Feedback bot,router.message(CommandStart()),start,portal_bot\feedbackbot.py:255,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-163,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data == 'fb_new'),fb_new,portal_bot\feedbackbot.py:266,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-164,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data == 'fb_back_home'),fb_back_home,portal_bot\feedbackbot.py:280,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-165,aiogram_handler,Telegram bots,Feedback bot,router.message(F.text & ~F.text.startswith('/')),capture_feedback,portal_bot\feedbackbot.py:292,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-166,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data.startswith('fb_review_')),fb_review_open,portal_bot\feedbackbot.py:326,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-167,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data == 'fb_admin_queue'),fb_admin_queue,portal_bot\feedbackbot.py:343,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-168,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data.startswith('fb_feature_')),fb_feature,portal_bot\feedbackbot.py:352,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-169,aiogram_handler,Telegram bots,Feedback bot,router.callback_query(F.data.startswith('fb_delete_')),fb_delete,portal_bot\feedbackbot.py:383,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-170,aiogram_handler,Telegram bots,Legacy redirect bot,router.message(CommandStart()),start,portal_bot\legacy_redirect_bot.py:47,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-171,aiogram_handler,Telegram bots,Legacy redirect bot,router.callback_query(),any_callback,portal_bot\legacy_redirect_bot.py:52,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-172,aiogram_handler,Telegram bots,Legacy redirect bot,router.message(F.text),any_text,portal_bot\legacy_redirect_bot.py:58,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
WEB-ROUTE-001,next_page_route,WebApp and Admin,admin,/admin/bonuses,page,webapp\src\app\(admin)\admin\bonuses\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-002,next_page_route,WebApp and Admin,admin,/admin/broadcast,page,webapp\src\app\(admin)\admin\broadcast\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-003,next_page_route,WebApp and Admin,admin,/admin/dashboard,page,webapp\src\app\(admin)\admin\dashboard\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-004,next_page_route,WebApp and Admin,admin,/admin/funnel,page,webapp\src\app\(admin)\admin\funnel\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-005,next_page_route,WebApp and Admin,admin,/admin/network,page,webapp\src\app\(admin)\admin\network\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-006,next_page_route,WebApp and Admin,admin,/admin/nodes,page,webapp\src\app\(admin)\admin\nodes\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-007,next_page_route,WebApp and Admin,admin,/admin,page,webapp\src\app\(admin)\admin\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-008,next_page_route,WebApp and Admin,admin,/admin/payments,page,webapp\src\app\(admin)\admin\payments\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-009,next_page_route,WebApp and Admin,admin,/admin/promos,page,webapp\src\app\(admin)\admin\promos\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-010,next_page_route,WebApp and Admin,admin,/admin/referrals,page,webapp\src\app\(admin)\admin\referrals\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-011,next_page_route,WebApp and Admin,admin,/admin/release,page,webapp\src\app\(admin)\admin\release\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-012,next_page_route,WebApp and Admin,admin,/admin/tickets,page,webapp\src\app\(admin)\admin\tickets\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-013,next_page_route,WebApp and Admin,admin,/admin/users,page,webapp\src\app\(admin)\admin\users\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-014,next_page_route,WebApp and Admin,cabinet,/dashboard/downloads,page,webapp\src\app\(dashboard)\dashboard\downloads\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-015,next_page_route,WebApp and Admin,cabinet,/dashboard,page,webapp\src\app\(dashboard)\dashboard\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-016,next_page_route,WebApp and Admin,cabinet,/devices,page,webapp\src\app\(dashboard)\devices\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-017,next_page_route,WebApp and Admin,cabinet,/downloads,page,webapp\src\app\(dashboard)\downloads\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-018,next_page_route,WebApp and Admin,cabinet,/profile,page,webapp\src\app\(dashboard)\profile\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-019,next_page_route,WebApp and Admin,cabinet,/redeem,page,webapp\src\app\(dashboard)\redeem\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-020,next_page_route,WebApp and Admin,cabinet,/settings,page,webapp\src\app\(dashboard)\settings\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-021,next_page_route,WebApp and Admin,cabinet,/statistics,page,webapp\src\app\(dashboard)\statistics\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-022,next_page_route,WebApp and Admin,cabinet,/subscription/checkout,page,webapp\src\app\(dashboard)\subscription\checkout\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-023,next_page_route,WebApp and Admin,cabinet,/subscription,page,webapp\src\app\(dashboard)\subscription\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-024,next_page_route,WebApp and Admin,cabinet,/support/legal,page,webapp\src\app\(dashboard)\support\legal\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-025,next_page_route,WebApp and Admin,cabinet,/support,page,webapp\src\app\(dashboard)\support\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-026,next_page_route,WebApp and Admin,cabinet,/support/thread,page,webapp\src\app\(dashboard)\support\thread\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-027,next_page_route,WebApp and Admin,cabinet,/,page,webapp\src\app\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-028,next_page_route,WebApp and Admin,cabinet,/pricing,page,webapp\src\app\pricing\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-029,next_page_route,WebApp and Admin,cabinet,/recover,page,webapp\src\app\recover\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
WEB-ROUTE-030,next_page_route,WebApp and Admin,cabinet,/verify,page,webapp\src\app\verify\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-001,next_page_route,Marketing site,marketing,/checkout,page,marketing\src\app\checkout\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-002,next_page_route,Marketing site,marketing,/devices,page,marketing\src\app\devices\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-003,next_page_route,Marketing site,marketing,/install,page,marketing\src\app\install\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-004,next_page_route,Marketing site,marketing,/mobile,page,marketing\src\app\mobile\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-005,next_page_route,Marketing site,marketing,/offer,page,marketing\src\app\offer\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-006,next_page_route,Marketing site,marketing,/,page,marketing\src\app\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-007,next_page_route,Marketing site,marketing,/privacy,page,marketing\src\app\privacy\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-008,next_page_route,Marketing site,marketing,/telegram,page,marketing\src\app\telegram\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-009,next_page_route,Marketing site,marketing,/tiktok,page,marketing\src\app\tiktok\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-010,next_page_route,Marketing site,marketing,/vpn,page,marketing\src\app\vpn\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
MKT-ROUTE-011,next_page_route,Marketing site,marketing,/youtube,page,marketing\src\app\youtube\page.tsx,Route inventory row; richer scenario rows live in the canonical tracker when available.,2026-06-27
CLIENT-FEATURE-FILE-001,flutter_feature_file,POKROV client app,home,packages\app_shell\lib\src\features\home\home_surface.dart,home_surface,packages\app_shell\lib\src\features\home\home_surface.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-002,flutter_feature_file,POKROV client app,locations,packages\app_shell\lib\src\features\locations\location_labels.dart,location_labels,packages\app_shell\lib\src\features\locations\location_labels.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-003,flutter_feature_file,POKROV client app,locations,packages\app_shell\lib\src\features\locations\locations_surface.dart,locations_surface,packages\app_shell\lib\src\features\locations\locations_surface.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-004,flutter_feature_file,POKROV client app,onboarding,packages\app_shell\lib\src\features\onboarding\onboarding_flow.dart,onboarding_flow,packages\app_shell\lib\src\features\onboarding\onboarding_flow.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-005,flutter_feature_file,POKROV client app,profile,packages\app_shell\lib\src\features\profile\access_labels.dart,access_labels,packages\app_shell\lib\src\features\profile\access_labels.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-006,flutter_feature_file,POKROV client app,profile,packages\app_shell\lib\src\features\profile\profile_sheets.dart,profile_sheets,packages\app_shell\lib\src\features\profile\profile_sheets.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-007,flutter_feature_file,POKROV client app,profile,packages\app_shell\lib\src\features\profile\profile_surface.dart,profile_surface,packages\app_shell\lib\src\features\profile\profile_surface.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-008,flutter_feature_file,POKROV client app,rewards,packages\app_shell\lib\src\features\rewards\rewards_hub.dart,rewards_hub,packages\app_shell\lib\src\features\rewards\rewards_hub.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-009,flutter_feature_file,POKROV client app,rules,packages\app_shell\lib\src\features\rules\route_labels.dart,route_labels,packages\app_shell\lib\src\features\rules\route_labels.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-010,flutter_feature_file,POKROV client app,rules,packages\app_shell\lib\src\features\rules\rules_helpers.dart,rules_helpers,packages\app_shell\lib\src\features\rules\rules_helpers.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-011,flutter_feature_file,POKROV client app,rules,packages\app_shell\lib\src\features\rules\rules_surface.dart,rules_surface,packages\app_shell\lib\src\features\rules\rules_surface.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-012,flutter_feature_file,POKROV client app,support,packages\app_shell\lib\src\features\support\support_chat.dart,support_chat,packages\app_shell\lib\src\features\support\support_chat.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
CLIENT-FEATURE-FILE-013,flutter_feature_file,POKROV client app,warp,packages\app_shell\lib\src\features\warp\warp_sheet.dart,warp_sheet,packages\app_shell\lib\src\features\warp\warp_sheet.dart,Feature-file inventory; detailed client stories live in the client app XLSX tracker.,2026-06-27
OPS-SCRIPT-001,script_cli,Scripts and Ops,Manual user and subscription operations,python scripts/add_manual_users.py,main()/CLI,scripts/manifest.yaml active[1]; scripts/add_manual_users.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",2026-06-27
OPS-SCRIPT-002,script_cli,Scripts and Ops,Node and control-plane operations,python scripts/add_node.py,main()/CLI,scripts/manifest.yaml active[2]; scripts/add_node.py; main() present; argparse detected; tests/test_smart_connect_api.py; tests/test_smart_connect_api.py; tests/test_smart_connect_api.py; tests/test_smart_connect_api.py; tests/test_smart_connect_api.py; tests/test_smart_connect_api.py; tests: tests/test_client_ui_api_additions.py; tests/test_smart_connect_api.py,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",2026-06-27
OPS-SCRIPT-003,script_cli,Scripts and Ops,Node and control-plane operations,python scripts/audit_node_dns.py,main()/CLI,scripts/manifest.yaml active[3]; scripts/audit_node_dns.py; main() present; argparse detected; tests/test_ops_script_gap_batch.py; tests/test_ops_script_gap_batch.py; tests/test_ops_script_gap_batch.py; tests/test_ops_script_gap_batch.py; tests/test_ops_script_gap_batch.py; tests/test_ops_script_gap_batch.py; tests: tests/test_audit_node_dns.py; tests/test_ops_script_gap_batch.py,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",2026-06-27
OPS-SCRIPT-004,script_cli,Scripts and Ops,Node and control-plane operations,python scripts/audit_node_dns_matrix.py,main()/CLI,scripts/manifest.yaml active[4]; scripts/audit_node_dns_matrix.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",2026-06-27
